Streaming output truncated to the last 5000 lines.
2026-05-10 02:53:10,357 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=572 total_rows=572
2026-05-10 02:53:10,358 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200036.taz rows=572
2026-05-10 02:53:10,806 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1376 total_rows=1376
2026-05-10 02:53:10,809 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200037.taz rows=1376
2026-05-10 02:53:10,949 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=414 total_rows=414
2026-05-10 02:53:10,951 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200038.taz rows=414
2026-05-10 02:53:11,172 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=693 total_rows=693
2026-05-10 02:53:11,174 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200039.taz rows=693
2026-05-10 02:53:11,338 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=472 total_rows=472
2026-05-10 02:53:11,340 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200040.taz rows=472
2026-05-10 02:53:11,539 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=618 total_rows=618
2026-05-10 02:53:11,540 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200041.taz rows=618
2026-05-10 02:53:11,921 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1044 total_rows=1044
2026-05-10 02:53:11,923 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200042.taz rows=1044
2026-05-10 02:53:12,147 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=666 total_rows=666
2026-05-10 02:53:12,149 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200043.taz rows=666
2026-05-10 02:53:12,226 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=198 total_rows=198
2026-05-10 02:53:12,227 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200044.taz rows=198
2026-05-10 02:53:12,390 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=472 total_rows=472
2026-05-10 02:53:12,391 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200045.taz rows=472
2026-05-10 02:53:12,583 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=570 total_rows=570
2026-05-10 02:53:12,585 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200046.taz rows=570
2026-05-10 02:53:13,021 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1319 total_rows=1319
2026-05-10 02:53:13,024 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200047.taz rows=1319
2026-05-10 02:53:13,215 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=606 total_rows=606
2026-05-10 02:53:13,217 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200048.taz rows=606
2026-05-10 02:53:13,357 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=468 total_rows=468
2026-05-10 02:53:13,358 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200049.taz rows=468
2026-05-10 02:53:13,552 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=623 total_rows=623
2026-05-10 02:53:13,553 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200050.taz rows=623
2026-05-10 02:53:13,717 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=477 total_rows=477
2026-05-10 02:53:13,718 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200051.taz rows=477
2026-05-10 02:53:14,147 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1316 total_rows=1316
2026-05-10 02:53:14,151 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200052.taz rows=1316
2026-05-10 02:53:14,349 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=602 total_rows=602
2026-05-10 02:53:14,350 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200053.taz rows=602
2026-05-10 02:53:14,522 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=515 total_rows=515
2026-05-10 02:53:14,524 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200054.taz rows=515
2026-05-10 02:53:14,694 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=511 total_rows=511
2026-05-10 02:53:14,696 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200055.taz rows=511
2026-05-10 02:53:14,907 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=673 total_rows=673
2026-05-10 02:53:14,909 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200056.taz rows=673
2026-05-10 02:53:15,288 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1161 total_rows=1161
2026-05-10 02:53:15,290 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200057.taz rows=1161
2026-05-10 02:53:15,415 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=374 total_rows=374
2026-05-10 02:53:15,416 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200058.taz rows=374
2026-05-10 02:53:15,477 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=185 total_rows=185
2026-05-10 02:53:15,478 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200059.taz rows=185
2026-05-10 02:53:15,560 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=237 total_rows=237
2026-05-10 02:53:15,561 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200060.taz rows=237
2026-05-10 02:53:15,624 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=181 total_rows=181
2026-05-10 02:53:15,625 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200061.taz rows=181
2026-05-10 02:53:15,746 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=356 total_rows=356
2026-05-10 02:53:15,747 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200062.taz rows=356
2026-05-10 02:53:15,797 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=140 total_rows=140
2026-05-10 02:53:15,798 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200063.taz rows=140
2026-05-10 02:53:15,819 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=55 total_rows=55
2026-05-10 02:53:15,820 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200064.taz rows=55
2026-05-10 02:53:15,865 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=141 total_rows=141
2026-05-10 02:53:15,866 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200065.taz rows=141
2026-05-10 02:53:15,879 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=26 total_rows=26
2026-05-10 02:53:15,879 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200066.taz rows=26
2026-05-10 02:53:15,970 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=285 total_rows=285
2026-05-10 02:53:15,971 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200067.taz rows=285
2026-05-10 02:53:16,023 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=142 total_rows=142
2026-05-10 02:53:16,024 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200068.taz rows=142
2026-05-10 02:53:16,060 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=93 total_rows=93
2026-05-10 02:53:16,061 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200069.taz rows=93
2026-05-10 02:53:16,081 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=48 total_rows=48
2026-05-10 02:53:16,081 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200070.taz rows=48
2026-05-10 02:53:16,149 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=221 total_rows=221
2026-05-10 02:53:16,150 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200071.taz rows=221
2026-05-10 02:53:16,286 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=386 total_rows=386
2026-05-10 02:53:16,287 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200072.taz rows=386
2026-05-10 02:53:16,356 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=196 total_rows=196
2026-05-10 02:53:16,357 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200073.taz rows=196
2026-05-10 02:53:16,433 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=216 total_rows=216
2026-05-10 02:53:16,434 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200074.taz rows=216
2026-05-10 02:53:16,444 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=19 total_rows=19
2026-05-10 02:53:16,445 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200075.taz rows=19
2026-05-10 02:53:16,609 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=459 total_rows=459
2026-05-10 02:53:16,610 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200076.taz rows=459
2026-05-10 02:53:16,662 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=132 total_rows=132
2026-05-10 02:53:16,664 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200077.taz rows=132
2026-05-10 02:53:16,703 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=96 total_rows=96
2026-05-10 02:53:16,704 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200078.taz rows=96
2026-05-10 02:53:16,761 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=150 total_rows=150
2026-05-10 02:53:16,762 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200079.taz rows=150
2026-05-10 02:53:16,811 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=133 total_rows=133
2026-05-10 02:53:16,812 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200080.taz rows=133
2026-05-10 02:53:16,945 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=368 total_rows=368
2026-05-10 02:53:16,946 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200081.taz rows=368
2026-05-10 02:53:17,019 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=200 total_rows=200
2026-05-10 02:53:17,020 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200082.taz rows=200
2026-05-10 02:53:17,086 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=182 total_rows=182
2026-05-10 02:53:17,087 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200083.taz rows=182
2026-05-10 02:53:17,130 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=116 total_rows=116
2026-05-10 02:53:17,131 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200084.taz rows=116
2026-05-10 02:53:17,188 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=165 total_rows=165
2026-05-10 02:53:17,189 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200085.taz rows=165
2026-05-10 02:53:17,335 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=406 total_rows=406
2026-05-10 02:53:17,336 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200086.taz rows=406
2026-05-10 02:53:17,416 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=222 total_rows=222
2026-05-10 02:53:17,417 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200087.taz rows=222
2026-05-10 02:53:17,493 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=236 total_rows=236
2026-05-10 02:53:17,494 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200088.taz rows=236
2026-05-10 02:53:17,534 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=116 total_rows=116
2026-05-10 02:53:17,535 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200089.taz rows=116
2026-05-10 02:53:17,696 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=485 total_rows=485
2026-05-10 02:53:17,697 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200090.taz rows=485
2026-05-10 02:53:17,835 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=421 total_rows=421
2026-05-10 02:53:17,836 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200091.taz rows=421
2026-05-10 02:53:17,888 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=132 total_rows=132
2026-05-10 02:53:17,889 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200092.taz rows=132
2026-05-10 02:53:17,938 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=108 total_rows=108
2026-05-10 02:53:17,939 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200093.taz rows=108
2026-05-10 02:53:18,040 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=286 total_rows=286
2026-05-10 02:53:18,042 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200094.taz rows=286
2026-05-10 02:53:18,201 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=498 total_rows=498
2026-05-10 02:53:18,202 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200095.taz rows=498
2026-05-10 02:53:18,249 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=124 total_rows=124
2026-05-10 02:53:18,250 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200096.taz rows=124
2026-05-10 02:53:18,392 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=448 total_rows=448
2026-05-10 02:53:18,394 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200097.taz rows=448
2026-05-10 02:53:18,562 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=550 total_rows=550
2026-05-10 02:53:18,563 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200098.taz rows=550
2026-05-10 02:53:18,933 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1152 total_rows=1152
2026-05-10 02:53:18,935 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200099.taz rows=1152
2026-05-10 02:53:18,997 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=184 total_rows=184
2026-05-10 02:53:18,998 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200100.taz rows=184
2026-05-10 02:53:19,084 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=270 total_rows=270
2026-05-10 02:53:19,085 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200101.taz rows=270
2026-05-10 02:53:19,140 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=172 total_rows=172
2026-05-10 02:53:19,141 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200102.taz rows=172
2026-05-10 02:53:19,291 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=450 total_rows=450
2026-05-10 02:53:19,292 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200103.taz rows=450
2026-05-10 02:53:19,363 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=209 total_rows=209
2026-05-10 02:53:19,364 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200104.taz rows=209
2026-05-10 02:53:19,530 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=494 total_rows=494
2026-05-10 02:53:19,531 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200105.taz rows=494
2026-05-10 02:53:19,608 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=223 total_rows=223
2026-05-10 02:53:19,609 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200106.taz rows=223
2026-05-10 02:53:19,653 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=127 total_rows=127
2026-05-10 02:53:19,654 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200107.taz rows=127
2026-05-10 02:53:19,966 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1003 total_rows=1003
2026-05-10 02:53:19,967 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200108.taz rows=1003
2026-05-10 02:53:20,117 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=470 total_rows=470
2026-05-10 02:53:20,119 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200109.taz rows=470
2026-05-10 02:53:20,262 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=437 total_rows=437
2026-05-10 02:53:20,263 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200110.taz rows=437
2026-05-10 02:53:20,375 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=357 total_rows=357
2026-05-10 02:53:20,376 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200111.taz rows=357
2026-05-10 02:53:20,507 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=379 total_rows=379
2026-05-10 02:53:20,508 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200112.taz rows=379
2026-05-10 02:53:20,815 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=952 total_rows=952
2026-05-10 02:53:20,817 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200113.taz rows=952
2026-05-10 02:53:20,999 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=604 total_rows=604
2026-05-10 02:53:21,000 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200114.taz rows=604
2026-05-10 02:53:21,222 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=685 total_rows=685
2026-05-10 02:53:21,224 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200115.taz rows=685
2026-05-10 02:53:21,386 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=497 total_rows=497
2026-05-10 02:53:21,388 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200116.taz rows=497
2026-05-10 02:53:21,527 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=423 total_rows=423
2026-05-10 02:53:21,528 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200117.taz rows=423
2026-05-10 02:53:21,833 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=968 total_rows=968
2026-05-10 02:53:21,835 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200118.taz rows=968
2026-05-10 02:53:22,044 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=643 total_rows=643
2026-05-10 02:53:22,046 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200119.taz rows=643
2026-05-10 02:53:22,214 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=523 total_rows=523
2026-05-10 02:53:22,215 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200120.taz rows=523
2026-05-10 02:53:22,420 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=628 total_rows=628
2026-05-10 02:53:22,421 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200121.taz rows=628
2026-05-10 02:53:22,667 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=794 total_rows=794
2026-05-10 02:53:22,669 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200122.taz rows=794
2026-05-10 02:53:23,021 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1071 total_rows=1071
2026-05-10 02:53:23,023 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200123.taz rows=1071
2026-05-10 02:53:23,176 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=467 total_rows=467
2026-05-10 02:53:23,177 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200124.taz rows=467
2026-05-10 02:53:23,411 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=758 total_rows=758
2026-05-10 02:53:23,413 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200125.taz rows=758
2026-05-10 02:53:23,663 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=760 total_rows=760
2026-05-10 02:53:23,665 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200126.taz rows=760
2026-05-10 02:53:23,816 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=435 total_rows=435
2026-05-10 02:53:23,818 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200127.taz rows=435
2026-05-10 02:53:24,306 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1539 total_rows=1539
2026-05-10 02:53:24,309 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200128.taz rows=1539
2026-05-10 02:53:24,465 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=479 total_rows=479
2026-05-10 02:53:24,466 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200129.taz rows=479
2026-05-10 02:53:24,689 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=723 total_rows=723
2026-05-10 02:53:24,691 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200130.taz rows=723
2026-05-10 02:53:24,892 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=614 total_rows=614
2026-05-10 02:53:24,894 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200131.taz rows=614
2026-05-10 02:53:25,124 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=727 total_rows=727
2026-05-10 02:53:25,126 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200132.taz rows=727
2026-05-10 02:53:25,507 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1111 total_rows=1111
2026-05-10 02:53:25,510 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200133.taz rows=1111
2026-05-10 02:53:25,681 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=544 total_rows=544
2026-05-10 02:53:25,682 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/PCL/PCL_BXA20200134.taz rows=544
2026-05-10 02:53:25,931 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=807 total_rows=807
